"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Addictions","","Inuvik","NT","X0E","867-777-8000","118670","B","N","HOSPITALS","","","","","","","CA"
"Addictions","","Inuvik","NT","X0E","867-777-8049","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Lutselk'e","NT","X0E","867-370-3212","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Lutselk'e","NT","X0E","867-370-3317","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Norman Wells","NT","X0E","867-587-3715","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Norman Wells","NT","X0E","867-587-3716","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Paulatuk","NT","X0E","867-580-3300","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Paulatuk","NT","X0E","867-580-3800","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Rae Edzo","NT","X0E","867-392-3007","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Rae Edzo","NT","X0E","867-392-6777","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Rae Edzo","NT","X0E","867-392-6799","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Rae Lakes","NT","X0E","867-997-3045","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Rae Lakes","NT","X0E","867-997-3141","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Rae Lakes","NT","X0E","867-997-3141","112710","B","N","HEALTH CARE","","","","","","","CA"
"Addictions","","Sachs Harbour","NT","X0E","867-690-3802","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Sachs Harbour","NT","X0E","867-690-4181","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tsiigehtchic","NT","X0E","867-953-3361","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tsiigehtchic","NT","X0E","867-953-3408","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tuktoyaktuk","NT","X0E","867-977-2176","262136","B","N","ADDICTION INFORMATION & TREATMENT CENTERS","","","","","","","CA"
"Addictions","","Tuktoyaktuk","NT","X0E","867-977-2176","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tuktoyaktuk","NT","X0E","867-977-2237","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tuktoyaktuk","NT","X0E","867-977-2434","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tulita","NT","X0E","867-588-4019","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Tulita","NT","X0E","867-588-4019","216940","B","N","SOCIAL & HUMAN SERVICES ORGANIZATIONS","","","","","","","CA"
"Addictions","","Tulita","NT","X0E","867-588-4928","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Wekweti","NT","X0E","867-713-2010","92770","B","N","FIRST NATIONS ORGANIZATIONS","","","","","","","CA"
"Addictions","","Wekweti","NT","X0E","867-713-2010","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Wekweti","NT","X0E","867-713-2030","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Wekweti","NT","X0E","867-713-2904","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Wha Ti","NT","X0E","867-573-3012","162500","B","N",""ASSOCIATIONS, CLUBS, & ORGANIZATIONS"","","","","","","","CA"
"Addictions","","Wha Ti","NT","X0E","867-573-3012","92770","B","N","FIRST NATIONS ORGANIZATIONS","","","","","","","CA"
"Addictions","","Wha Ti","NT","X0E","867-573-3012","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Wha Ti","NT","X0E","867-573-3222","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Fort Liard","NT","X0G","867-770-4144","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Fort Liard","NT","X0G","867-770-4301","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Fort Liard","NT","X0G","867-770-4301","112710","B","N","HEALTH CARE","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-444-4230","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-2864","92770","B","N","FIRST NATIONS ORGANIZATIONS","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-2864","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-3596","262136","B","N","ADDICTION INFORMATION & TREATMENT CENTERS","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-3596","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-5185","92770","B","N","FIRST NATIONS ORGANIZATIONS","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-5185","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-873-8517","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-920-2925","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-920-2925","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-920-4096","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-920-4673","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-920-4673","262552","B","N","SALVATION ARMY","","","","","","","CA"
"Addictions","","Yellowknife","NT","X1A","867-920-4673","216940","B","N","SOCIAL & HUMAN SERVICES ORGANIZATIONS","","","","","","","CA"
"Adlair Aviation Ltd","","Yellowknife","NT","X1A","867-766-3548","0","B","N","","","","","","","","CA"
"Adlair Aviation Ltd","","Yellowknife","NT","X1A","867-873-6659","13870","B","N","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Adlair Aviation Ltd","","Yellowknife","NT","X1A","867-873-8098","0","B","N","","","","","","","","CA"
"Adlair Aviation Ltd","","Yellowknife","NT","X1A","867-873-8475","13870","B","N","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Adlair Aviation Ltd","Karrit Rd","Yellowknife","NT","X1A","867-873-5161","13870","B","","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Adoption","","Yellowknife","NT","X1A","867-873-0291","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Adoption","","Yellowknife","NT","X1A","867-873-7706","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Adoption","","Yellowknife","NT","X1A","867-873-7943","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Adoption","","Yellowknife","NT","X1A","867-920-6337","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Adoption","","Yellowknife","NT","X1A","867-920-8760","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Adult Education Centre","","Hay River","NT","X0E","867-874-4201","204710","B","N","ADULT EDUCATION SCHOOL","","","","","","","CA"
"Adult Education Centre","12 Lepine St Ss 99","Hay River","NT","X0E","867-874-6455","204710","B","","ADULT EDUCATION SCHOOL","","","","","","","CA"
"Adventure Northwest Ltd","","Yellowknife","NT","X1A","867-920-2196","109690","B","N","GUIDE SERVICE","","","","","","","CA"
"Adventure Northwest Ltd","","Yellowknife","NT","X1A","867-920-4263","93330","B","N","FISHING & HUNTING LODGES","","","","","","","CA"
"Adventure Northwest Ltd","","Yellowknife","NT","X1A","867-920-4263","138350","B","N","LODGES","","","","","","","CA"
"Adventure Northwest Ltd","","Yellowknife","NT","X1A","867-920-4263","237180","B","N","TOURIST ATTRACTIONS","","","","","","","CA"
"Aeroguard Security","","Yellowknife","NT","X1A","867-669-7162","0","B","N","","","","","","","","CA"
"Aeroguard Security","","Yellowknife","NT","X1A","867-669-7163","0","B","N","","","","","","","","CA"
"After 8 Neighbourhood Billiard Room","","Yellowknife","NT","X1A","867-920-2697","0","B","N","","","","","","","","CA"
"After 8 Neighbourhood Billiard Room","","Yellowknife","NT","X1A","867-920-4670","0","B","N","","","","","","","","CA"
"After 8 Neighbourhood Billiard Room","5001 Forrest Dr","Yellowknife","NT","X1A","867-669-9983","33870","B","","BILLIARD & POOL PARLORS","","","","","","","CA"
"Age Automotives Ltd","","Yellowknife","NT","X1A","867-873-4145","0","B","N","","","","","","","","CA"
"Age Automotives Ltd","107 Kam Lk Rd","Yellowknife","NT","X1A","867-873-5528","24660","B","","AUTO REPAIR","","","","","","","CA"
"Age Automotives Ltd","107 Kam Lk Rd","Yellowknife","NT","X1A","867-873-5528","26690","B","","AUTO WRECKING & RECYCLING","","","","","","","CA"
"Age Automotives Ltd","107 Kam Lk Rd","Yellowknife","NT","X1A","867-873-5528","237500","B","","TOWING SERVICES","","","","","","","CA"
"Agriculture","","Hay River","NT","X0E","867-874-2347","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Agriculture","","Hay River","NT","X0E","867-874-4567","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Agriculture","","Yellowknife","NT","X1A","867-873-0293","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Agriculture","","Yellowknife","NT","X1A","867-873-7383","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Ahf Program Office","","Aklavik","NT","X0E","867-978-2226","0","B","N","","","","","","","","CA"
"Ahf Program Office","35B Alder Dr","Inuvik","NT","X0E","867-777-5290","0","B","","","","","","","","","CA"
"Aids Information","","Yellowknife","NT","X1A","867-873-4930","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Aids Information","","Yellowknife","NT","X1A","867-920-2121","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Aids Information","","Yellowknife","NT","X1A","867-920-2121","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Air North Cargo","","Inuvik","NT","X0E","867-678-2228","0","B","N","","","","","","","","CA"
"Air Thelon Ltd","","Yellowknife","NT","X1A","867-920-7110","13870","B","N","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Air Thelon Ltd","","Yellowknife","NT","X1A","867-920-7180","0","B","N","","","","","","","","CA"
"Air Tindi","","Fort Simpson","NT","X0E","867-695-2683","0","B","N","","","","","","","","CA"
"Air Tindi Ltd","","Lutselk'e","NT","X0E","867-370-3039","43720","B","N","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","Rae Lakes Airport","Rae Lakes","NT","X0E","867-997-3212","43720","B","","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","","Wha Ti","NT","X0E","867-573-3180","43720","B","N","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","","Wha Ti","NT","X0E","867-573-3188","43720","B","N","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8200","13870","B","N","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8200","14600","B","N","AIRLINE SERVICES","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8210","43720","B","N","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8247","43720","B","N","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8257","43720","B","N","BUSINESS SVCS","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8260","13870","B","N","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Air Tindi Ltd","","Yellowknife","NT","X1A","867-669-8260","14600","B","N","AIRLINE SERVICES","","","","","","","CA"
"Airports","","Aklavik","NT","X0E","867-978-2309","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Aklavik","NT","X0E","867-978-2309","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Deline","NT","X0E","867-589-3033","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Deline","NT","X0E","867-589-3033","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Good Hope","NT","X0E","867-598-2241","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Fort Good Hope","NT","X0E","867-598-2241","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort McPherson","NT","X0E","867-952-2121","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Fort McPherson","NT","X0E","867-952-2121","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Resolution","NT","X0E","867-394-4131","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Fort Resolution","NT","X0E","867-394-4131","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Simpson","NT","X0E","867-695-2471","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Simpson","NT","X0E","867-695-2491","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Simpson","NT","X0E","867-695-2734","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Smith","NT","X0E","867-872-2007","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Smith","NT","X0E","867-872-2128","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Smith","NT","X0E","867-872-2376","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Smith","NT","X0E","867-872-4007","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Hay River","NT","X0E","867-874-2124","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Hay River","NT","X0E","867-874-2138","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Hay River","NT","X0E","867-874-2353","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Hay River","NT","X0E","867-874-2441","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Hay River","NT","X0E","867-874-2596","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Holman","NT","X0E","867-396-3141","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Holman","NT","X0E","867-396-3141","187760","B","N","RADIO BROADCASTING COMPANIES & STATIONS","","","","","","","CA"
"Airports","","Inuvik","NT","X0E","867-777-2467","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Inuvik","NT","X0E","867-777-2468","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Inuvik","NT","X0E","867-777-3776","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Lutselk'e","NT","X0E","867-370-3826","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Norman Wells","NT","X0E","867-587-2451","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Norman Wells","NT","X0E","867-587-2718","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Paulatuk","NT","X0E","867-580-3111","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Paulatuk","NT","X0E","867-580-3111","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Rae Lakes","NT","X0E","867-997-3028","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Sachs Harbour","NT","X0E","867-690-4261","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Sachs Harbour","NT","X0E","867-690-4261","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Tuktoyaktuk","NT","X0E","867-977-2469","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Tuktoyaktuk","NT","X0E","867-977-2469","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Tuktoyaktuk","NT","X0E","867-977-2658","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Tuktoyaktuk","NT","X0E","867-977-2659","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Tulita","NT","X0E","867-588-3191","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Wrigley","NT","X0E","867-581-3501","14740","B","N","AIRPORTS","","","","","","","CA"
"Airports","","Wrigley","NT","X0E","867-581-3501","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Fort Liard","NT","X0G","867-770-3171","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Yellowknife","NT","X1A","867-873-3313","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Yellowknife","NT","X1A","867-873-4609","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Yellowknife","NT","X1A","867-873-4680","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Airports","","Yellowknife","NT","X1A","867-873-9180","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Akaitcho Business Development Cor","","Yellowknife","NT","X1A","867-920-0363","43520","B","N","BUSINESS DEVELOPMENT","","","","","","","CA"
"Akaitcho Business Development Cor","","Yellowknife","NT","X1A","867-920-2502","138050","B","N","LOANS PERSONAL","","","","","","","CA"
"Akaitcho Territory Government","","Fort Resolution","NT","X0E","867-394-3313","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
