"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2209","112710","B","N","HEALTH CARE","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2378","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2427","0","B","N","","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2526","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2547","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2622","0","B","N","","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2656","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2669","0","B","N","","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2692","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2735","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2778","0","B","N","","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2799","0","B","N","","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2885","0","B","N","","","","","","","","CA"
"Arviat District Education Autho","","Arviat","NU","X0C","867-857-2982","0","B","N","","","","","","","","CA"
"Arviat Healthy Moms & Babies","","Arviat","NU","X0C","867-857-2209","112710","B","N","HEALTH CARE","","","","","","","CA"
"Arviat Housing Assn","","Arviat","NU","X0C","867-857-2527","0","B","N","","","","","","","","CA"
"Arviat Housing Assn","","Arviat","NU","X0C","867-857-2838","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Arviat Housing Assn","","Arviat","NU","X0C","867-857-2967","0","B","N","","","","","","","","CA"
"Arviat Housing Assn","Unit 498","Arviat","NU","X0C","867-857-2973","20670","B","","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Arviat Hunters & Trappers","","Arviat","NU","X0C","867-857-2488","0","B","N","","","","","","","","CA"
"Arviat Hunters & Trappers","","Arviat","NU","X0C","867-857-2636","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Arviat Inuit Enterprises","","Arviat","NU","X0C","867-857-4300","229840","B","N","TAXICABS & TRANSPORTATION SERVICE","","","","","","","CA"
"Arviat Inuit Enterprises","","Arviat","NU","X0C","867-857-4351","0","B","N","","","","","","","","CA"
"Arviat Inuit Enterprises","","Arviat","NU","X0C","867-857-4353","0","B","N","","","","","","","","CA"
"Arviat Search & Rescue","","Arviat","NU","X0C","867-857-2900","207810","B","N","SEARCH & RESCUE","","","","","","","CA"
"Arviat Search & Rescue","","Arviat","NU","X0C","867-857-2988","193490","B","N","RESCUE SERVICES","","","","","","","CA"
"Arviat Search & Rescue","","Arviat","NU","X0C","867-857-2988","193500","B","N","RESCUE SERVICES VOLUNTARY","","","","","","","CA"
"Arviat Search & Rescue","","Arviat","NU","X0C","867-857-2988","193510","B","N","RESCUE SQUADS","","","","","","","CA"
"Arviat Search & Rescue","","Arviat","NU","X0C","867-857-2988","207810","B","N","SEARCH & RESCUE","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2061","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2061","258312","B","N","CARTAGE","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2061","238430","B","N","TRAILERS REPAIRING & SERVICE","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2061","239930","B","N","TRANSPORTATION SERVICES","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2061","241730","B","N","TRUCK RENTING & LEASING","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2061","241840","B","N","TRUCKING COMPANIES","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2446","258312","B","N","CARTAGE","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2446","141290","B","N","MAILING SERVICES","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2446","216280","B","N","SNOW PLOWING & REMOVAL SERVICE","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2446","239930","B","N","TRANSPORTATION SERVICES","","","","","","","CA"
"Arviat Truck Rentals","","Arviat","NU","X0C","867-857-2446","241840","B","N","TRUCKING COMPANIES","","","","","","","CA"
"Arviat Truck Rentals & General Contrac","","Arviat","NU","X0C","867-857-2061","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Arviat Truck Rentals & General Contrac","","Arviat","NU","X0C","867-857-2061","258312","B","N","CARTAGE","","","","","","","CA"
"Arviat Truck Rentals & General Contrac","","Arviat","NU","X0C","867-857-2061","238430","B","N","TRAILERS REPAIRING & SERVICE","","","","","","","CA"
"Arviat Truck Rentals & General Contrac","","Arviat","NU","X0C","867-857-2061","239930","B","N","TRANSPORTATION SERVICES","","","","","","","CA"
"Arviat Truck Rentals & General Contrac","","Arviat","NU","X0C","867-857-2061","241730","B","N","TRUCK RENTING & LEASING","","","","","","","CA"
"Arviat Truck Rentals & General Contrac","","Arviat","NU","X0C","867-857-2061","241840","B","N","TRUCKING COMPANIES","","","","","","","CA"
"Arviq Hunters & Trappers Associ","","Repulse Bay","NU","X0C","867-462-4334","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Arviq Hunters & Trappers Associ","","Repulse Bay","NU","X0C","867-462-4335","0","B","N","","","","","","","","CA"
"Association Des Francophones Du","","Iqaluit","NU","X0A","867-979-0800","0","B","N","","","","","","","","CA"
"Association Des Francophones Du","","Iqaluit","NU","X0A","867-979-1073","0","B","N","","","","","","","","CA"
"Association Des Francophones Du","House 981","Iqaluit","NU","X0A","867-979-4606","0","B","","","","","","","","","CA"
"Astro Hill Quick Stop","","Iqaluit","NU","X0A","867-979-4781","109430","B","N","GROCERY STORES","","","","","","","CA"
"Astro Hill Quick Stop","","Iqaluit","NU","X0A","867-979-4869","0","B","N","","","","","","","","CA"
"Astro Theatre & Conference Cent","","Iqaluit","NU","X0A","867-979-3500","64650","B","N","CONVENTION & MEETING PLANNING SERVICES","","","","","","","CA"
"Astro Theatre & Conference Cent","","Iqaluit","NU","X0A","867-979-3500","234000","B","N","MOVIE THEATERS","","","","","","","CA"
"Astro Theatre & Conference Cent","","Iqaluit","NU","X0A","867-979-3501","234000","B","N","MOVIE THEATERS","","","","","","","CA"
"Astro Theatre & Conference Cent","","Iqaluit","NU","X0A","867-979-4888","0","B","N","","","","","","","","CA"
"Atagutaaluk Elementary Tlc Office","","Igloolik","NU","X0A","867-934-8909","0","B","N","","","","","","","","CA"
"Ataguttaaluk High School","","Igloolik","NU","X0A","867-934-8571","700295","B","N","SCHOOLS HIGH","","","","","","","CA"
"Ataguttaaluk High School","","Igloolik","NU","X0A","867-934-8600","700295","B","N","SCHOOLS HIGH","","","","","","","CA"
"Ataguttaaluk School","","Igloolik","NU","X0A","867-934-8571","0","B","N","","","","","","","","CA"
"Ataguttaaluk School","","Igloolik","NU","X0A","867-934-8779","0","B","N","","","","","","","","CA"
"Ataguttaaluk School","","Igloolik","NU","X0A","867-934-8969","0","B","N","","","","","","","","CA"
"Ataguttaaluk School","","Igloolik","NU","X0A","867-934-8996","204720","B","N","SCHOOL COLLEGES & UNIVERSITIES","","","","","","","CA"
"Atco Frontec Services Ltd","","Iqaluit","NU","X0A","867-979-4249","0","B","N","","","","","","","","CA"
"Atco Frontec Services Ltd","PO Box 2499","Iqaluit","NU","X0A","867-979-2782","0","B","","","","","","","","","CA"
"Atii Fitness Centre","Bldg 1127","Iqaluit","NU","X0A","867-979-0348","112560","B","","HEALTH & FITNESS PROGRAM CONSULTANTS & TRAINERS","","","","","","","CA"
"Atii-Go Media Inc","","Iqaluit","NU","X0A","867-979-0026","108800","B","N","GRAPHIC DESIGNERS","","","","","","","CA"
"Atii-Go Media Inc","","Iqaluit","NU","X0A","867-979-0026","154450","B","N","MULTIMEDIA SERVICES & SYSTEMS","","","","","","","CA"
"Atii-Go Media Inc","","Iqaluit","NU","X0A","867-979-0100","108800","B","N","GRAPHIC DESIGNERS","","","","","","","CA"
"Atiilu Real Estate and Property Manage","","Iqaluit","NU","X0A","867-979-1343","189800","B","N","REAL ESTATE BROKERS","","","","","","","CA"
"Atmospheric Environment","","Iqaluit","NU","X0A","867-979-1660","85740","B","N","ENVIRONMENTAL & ECOLOGICAL CONSULTANTS","","","","","","","CA"
"Atoyuk Service","","Kugluktuk","NU","X0B","867-982-3489","63212","B","N","CONTRACTORS EQUIP & SUPLS SALES SERVICE & RENTAL","","","","","","","CA"
"Atoyuk Service","","Kugluktuk","NU","X0B","867-982-3490","0","B","N","","","","","","","","CA"
"Ats Services","","Hall Beach","NU","X0A","867-928-8890","0","B","N","","","","","","","","CA"
"Ats Services Community Aerodrome Radio","","Nanisivik","NU","X0A","867-436-7273","187760","B","N","RADIO BROADCASTING COMPANIES & STATIONS","","","","","","","CA"
"Ats Services Community Aerodrome Radio","","Nanisivik","NU","X0A","867-436-7554","14740","B","N","AIRPORTS","","","","","","","CA"
"Atta Suvaguq Society","","Arctic Bay","NU","X0A","867-439-8709","0","B","N","","","","","","","","CA"
"Atta Suvaguq Society","","Arctic Bay","NU","X0A","867-439-9922","0","B","N","","","","","","","","CA"
"Attagoyuk Ilisavik Day Care","","Pangnirtung","NU","X0A","867-473-8372","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Attagoyuk School","","Pangnirtung","NU","X0A","867-473-8189","0","B","N","","","","","","","","CA"
"Attagoyuk School","","Pangnirtung","NU","X0A","867-473-8812","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Attagoyuk School","","Pangnirtung","NU","X0A","867-473-8858","0","B","N","","","","","","","","CA"
"Attagutalukutsuk Iga","","Igloolik","NU","X0A","867-934-8025","0","B","N","","","","","","","","CA"
"Atuqtuarvik Corporation","","Rankin Inlet","NU","X0C","867-645-2784","0","B","N","","","","","","","","CA"
"Atuqtuarvik Corporation","","Rankin Inlet","NU","X0C","867-645-2786","0","B","N","","","","","","","","CA"
"Aulajuq Limited","","Chesterfield Inlet","NU","X0C","867-898-9175","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Aulajuq Limited","","Chesterfield Inlet","NU","X0C","867-898-9175","198050","B","N","ROAD & HIGHWAY CONTRACTORS & CONSTRUCTION","","","","","","","CA"
"Aulatuj Elders Centre","","Arviat","NU","X0C","867-857-4350","0","B","N","","","","","","","","CA"
"Auqsirsivik Day Care","","Arctic Bay","NU","X0A","867-439-8317","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Auqsirsivik Day Care","","Arctic Bay","NU","X0A","867-439-8323","0","B","N","","","","","","","","CA"
"Aurizon Investments","","Cambridge Bay","NU","X0B","867-983-3410","190200","B","N","REAL ESTATE MANAGEMENT","","","","","","","CA"
"Aurora Northern Contractors","","Rankin Inlet","NU","X0C","867-645-2385","0","B","N","","","","","","","","CA"
"Aurora Northern Contractors","","Rankin Inlet","NU","X0C","867-645-3556","0","B","N","","","","","","","","CA"
"Aurora Northern Contractors","PO Box 466","Rankin Inlet","NU","X0C","867-645-3657","24640","B","","AUTOMOBILE RENTING & LEASING","","","","","","","CA"
"Aurora Northern Contractors","PO Box 466","Rankin Inlet","NU","X0C","867-645-3657","31960","B","","BED & BREAKFAST","","","","","","","CA"
"Aurora Northern Contractors","PO Box 466","Rankin Inlet","NU","X0C","867-645-3657","41230","B","","BUILDERS & CONTRACTORS","","","","","","","CA"
"Autut Marjorie Fax Modemline","","Chesterfield Inlet","NU","X0C","867-898-9344","0","B","N","","","","","","","","CA"
"Auyuittuq Building Services Ltd","","Iqaluit","NU","X0A","867-979-4664","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Auyuittuq Building Services Ltd","","Iqaluit","NU","X0A","867-979-4664","41650","B","N","BUILDING MATERIALS & SUPLS","","","","","","","CA"
"Auyuittuq Building Services Ltd","","Iqaluit","NU","X0A","867-979-4664","259786","B","N","MAINTENANCE GENERAL REPAIRS","","","","","","","CA"
"Auyuittuq Building Services Ltd","","Iqaluit","NU","X0A","867-979-5270","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Auyuittuq Building Services Ltd","","Iqaluit","NU","X0A","867-979-5270","41650","B","N","BUILDING MATERIALS & SUPLS","","","","","","","CA"
"Auyuittuq Building Services Ltd","","Iqaluit","NU","X0A","867-979-5270","259786","B","N","MAINTENANCE GENERAL REPAIRS","","","","","","","CA"
"Auyuittuq Lodge","","Pangnirtung","NU","X0A","867-473-8611","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Auyuittuq Lodge","","Pangnirtung","NU","X0A","867-473-8905","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Auyuittuq Lodge","","Pangnirtung","NU","X0A","867-473-8955","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Auyuittuq Lodge Apartment","","Pangnirtung","NU","X0A","867-473-8211","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Aviation Fuel Enterprises","","Baker Lake","NU","X0C","867-793-2234","99010","B","N","FUEL OILS","","","","","","","CA"
"Awareness Centre","","Kugluktuk","NU","X0B","867-982-3028","67710","B","N","COUNSELORS MARRIAGE FAMILY CHILD & INDIVIDUAL","","","","","","","CA"
"Awareness Centre","","Kugluktuk","NU","X0B","867-982-4156","0","B","N","","","","","","","","CA"
"Ayaya Communications","","Iqaluit","NU","X0A","867-979-1487","0","B","N","","","","","","","","CA"
"Ayaya Communications","Bldg 157","Iqaluit","NU","X0A","867-979-1484","11320","B","","ADVERTISING AGENCIES & COUNSELORS","","","","","","","CA"
"Ayaya Communications","Bldg 157","Iqaluit","NU","X0A","867-979-1484","58020","B","","COMMUNICATION & PUBLIC RELATIONS CONSULTANTS","","","","","","","CA"
"Ayaya Communications","Bldg 157","Iqaluit","NU","X0A","867-979-1484","108800","B","","GRAPHIC DESIGNERS","","","","","","","CA"
"Ayaya Communications","Bldg 157","Iqaluit","NU","X0A","867-979-1484","143460","B","","MARKETING CONSULTANTS","","","","","","","CA"
"B P O Elks","","Iqaluit","NU","X0A","867-979-3223","0","B","N","","","","","","","","CA"
"B P O Elks","","Iqaluit","NU","X0A","867-979-5791","0","B","N","","","","","","","","CA"
"Baffin Building Systems","","Pangnirtung","NU","X0A","867-473-8144","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Baffin Building Systems A Division of T","","Iqaluit","NU","X0A","867-979-1017","41650","B","N","BUILDING MATERIALS & SUPLS","","","","","","","CA"
"Baffin Building Systems A Division of T","","Iqaluit","NU","X0A","867-979-4874","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Baffin Building Systems A Division of T","","Iqaluit","NU","X0A","867-979-5903","41650","B","N","BUILDING MATERIALS & SUPLS","","","","","","","CA"
"Baffin Building Systems A Division of T","1318 Federal Rd","Iqaluit","NU","X0A","867-979-6949","41230","B","","BUILDERS & CONTRACTORS","","","","","","","CA"
"Baffin Business Development Cen","","Iqaluit","NU","X0A","867-979-1508","91490","B","N","FINANCING PERSONAL","","","","","","","CA"
"Baffin Business Development Cen","","Iqaluit","NU","X0A","867-979-1508","138050","B","N","LOANS PERSONAL","","","","","","","CA"
"Baffin Business Development Cen","Lgluvut Bldg","Iqaluit","NU","X0A","867-979-1303","91490","B","","FINANCING PERSONAL","","","","","","","CA"
"Baffin Business Development Cen","Lgluvut Bldg","Iqaluit","NU","X0A","867-979-1303","138050","B","","LOANS PERSONAL","","","","","","","CA"
"Baffin Catering Services Ltd","","Iqaluit","NU","X0A","867-979-0482","0","B","N","","","","","","","","CA"
"Baffin Catering Services Ltd","","Iqaluit","NU","X0A","867-979-1505","48960","B","N","CATERERS","","","","","","","CA"
"Baffin Catering Services Ltd","","Iqaluit","NU","X0A","867-979-1505","253080","B","N","WEDDING SUPLS & SERVICES","","","","","","","CA"
"Baffin Department of Health & Social","","Arctic Bay","NU","X0A","867-439-8095","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Arctic Bay","NU","X0A","867-439-8315","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Arctic Bay","NU","X0A","867-439-8816","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Arctic Bay","NU","X0A","867-439-8861","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-4800","116310","B","N","HOME HEALTH AGENCIES & SERVICES","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-4800","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-4800","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-4848","116310","B","N","HOME HEALTH AGENCIES & SERVICES","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-4848","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-4848","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-975-5799","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-979-5753","702422","B","N",""OFFICES & CLINICS OF DENTISTS, NEC"","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-979-5753","54680","B","N","CLINICS DENTAL","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-979-5753","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Baffin Department of Health & Social","","Iqaluit","NU","X0A","867-979-6757","702422","B","N",""OFFICES & CLINICS OF DENTISTS, NEC"","","","","","","","CA"
